
1.38282775879e-05	0	0
1.38282775879e-05	0	0
0.100602865219	54262	2958
0.100602865219	54262	2958
0.20146894455	20334	5854
0.20146894455	20334	5854
0.301883935928	15990	8750
0.301883935928	15990	8750
0.402340888977	10198	4406
0.402340888977	10198	4406
0.502707958221	14542	4406
0.502707958221	14542	4406
0.603274822235	10198	7302
0.603274822235	10198	7302
0.703920841217	15990	1510
0.703920841217	15990	1510
0.804526805878	7302	4406
0.804526805878	7302	4406
0.905049800873	1510	11646
0.905049800873	1510	11646
1.00583791733	4406	1510
1.00583791733	4406	1510
1.10643386841	15990	4406
1.10643386841	15990	4406
1.20716285706	11646	5854
1.20716285706	11646	5854
1.30777978897	5854	2958
1.30777978897	5854	2958
1.4083108902	13094	5854
1.4083108902	13094	5854
1.50890898705	20334	62
1.50890898705	20334	62
1.6092479229	11646	2958
1.6092479229	11646	2958
1.71004581451	26126	2958
1.71004581451	26126	2958
1.81064891815	13094	5854
1.81064891815	13094	5854
1.91097688675	-1787	62
1.91097688675	-1787	62
2.01132082939	-1787	-2834
2.01132082939	-1787	-2834
2.11181688309	-1787	5854
2.11181688309	-1787	5854
2.21214079857	-1787	5854
2.21214079857	-1787	5854
2.31271386147	-1787	5854
2.31271386147	-1787	5854
2.41326880455	-1787	5854
2.41326880455	-1787	5854
2.51416683197	-1787	7302
2.51416683197	-1787	7302
2.61498999596	-1787	5854
2.61498999596	-1787	5854
2.71558880806	0	0
2.71558880806	0	0
2.81585979462	0	0
2.81585979462	0	0
2.91636896133	0	0
2.91636896133	0	0
3.017100811	0	0
3.017100811	0	0
3.11775279045	0	0
3.11775279045	0	0
3.21848988533	0	0
3.21848988533	0	0
3.31887078285	0	0
3.31887078285	0	0
3.4195728302	0	0
3.4195728302	0	0
3.52014493942	0	0
3.52014493942	0	0
3.62049293518	0	0
3.62049293518	0	0
3.72126197815	0	0
3.72126197815	0	0
3.82164788246	0	0
3.82164788246	0	0
