1.6689300537109375e-06	0	0
0.10069394111633301	89880	3896
0.20058584213256836	192688	35752
0.3004765510559082	237576	84984
0.40040063858032227	267984	145800
0.5002238750457764	312872	196480
0.600379228591919	350520	248608
0.7003710269927979	399752	292048
0.8004493713378906	456224	329696
0.9005289077758789	512696	365896
1.0002880096435547	570616	403544
1.1005492210388184	627088	439744
1.2005667686462402	683560	475944
1.3003194332122803	740032	512144
1.4003033638000488	782024	551240
1.5004792213439941	834152	604816
1.600402593612671	879040	652600
1.7006351947784424	929720	694592
1.8006870746612549	997776	722104
1.900604009628296	1048456	759752
2.0004169940948486	1106376	801744
2.100444793701172	1157056	843736
2.2004191875457764	1198000	881384
2.3004345893859863	1198000	953784
2.4004063606262207	1198000	1047904
2.500528573989868	1198000	1140576
2.6010515689849854	1198000	1198000
2.700805187225342	1198000	1198000
2.800591230392456	1198000	1198000
2.900693893432617	1198000	1198000
3.0006043910980225	1198000	1198000
3.1007790565490723	1198000	1198000
3.200359344482422	1198000	1198000
3.30070424079895	1198000	1198000
3.4010794162750244	1198000	1198000
3.5012006759643555	1198000	1198000
3.600388526916504	1198000	1198000
3.7007551193237305	1198000	1198000
