2.6226043701171875e-06	0	0
0.100921630859375	6792	6792
0.20136117935180664	11136	11136
0.30098509788513184	14032	14032
0.40059590339660645	14032	14032
0.5005412101745605	14032	14032
0.6004307270050049	22720	22720
0.7007105350494385	32856	32856
0.8010179996490479	40096	40096
0.9006171226501465	42992	42992
1.0009562969207764	42992	42992
1.1011104583740234	54576	54576
1.2005014419555664	69056	69056
1.3006956577301025	87880	87880
1.4005143642425537	100912	100912
1.5007941722869873	100912	100912
1.6006195545196533	118288	118288
1.7011914253234863	144352	144352
1.8007354736328125	176208	176208
1.900932788848877	213856	213856
2.0007848739624023	216752	216752
2.1006081104278564	242816	245712
2.200301170349121	292048	292048
2.300419569015503	329696	344176
2.400527000427246	329696	399200
2.5005807876586914	329696	399200
2.6005513668060303	329696	399200
2.7003633975982666	329696	399200
2.8005454540252686	329696	399200
2.900362253189087	329696	399200
3.000725030899048	329696	444088
3.1004228591918945	329696	481736
3.200749635696411	329696	506352
3.300551414489746	329696	583096
3.4005134105682373	336936	706176
3.5004048347473145	571512	882832
3.600555896759033	591784	895864
3.7004587650299072	645360	920480
3.800696611404419	700384	945096
3.9003870487213135	736584	985640
4.000391006469727	748168	998672
4.100544214248657	748168	998672
4.200392723083496	748168	998672
4.300537109375	748168	998672
4.400402069091797	748168	998672
4.50060248374939	923376	1042112
4.600529670715332	929168	1198000
4.70046067237854	943648	1198000
4.800833225250244	955232	1198000
4.900580406188965	975504	1198000
5.000343561172485	1004464	1198000
5.100489854812622	1014600	1198000
5.200418710708618	1027632	1198000
5.300492286682129	1039216	1198000
5.400397300720215	1058040	1198000
5.500426292419434	1076864	1198000
5.600445747375488	1097136	1198000
5.701321125030518	1113064	1198000
5.800506353378296	1121752	1198000
5.900575876235962	1140576	1198000
6.000452280044556	1160848	1198000
6.100415945053101	1181120	1198000
6.20031213760376	1198000	1198000
6.300417423248291	1198000	1198000
6.400727272033691	1198000	1198000
6.500758171081543	1198000	1198000
6.600998640060425	1198000	1198000
6.700813055038452	1198000	1198000
6.800833702087402	1198000	1198000
6.9009058475494385	1198000	1198000
7.001561403274536	1198000	1198000
7.10102391242981	1198000	1198000
7.200495004653931	1198000	1198000
7.300529718399048	1198000	1198000
