1.6689300537109375e-06	0	0
0.10062551498413086	3896	14032
0.20075225830078125	3896	42992
0.30060815811157227	12584	100912
0.40076327323913574	28512	163176
0.5004894733428955	31408	174760
0.6005535125732422	31408	196480
0.7003850936889648	35752	406440
0.8004026412963867	35752	412232
0.9004721641540527	47336	539656
1.0003933906555176	50232	581648
1.1003689765930176	56024	625088
1.2002010345458984	60368	669976
1.3003108501434326	67608	716312
1.4005932807922363	73400	762648
1.500805139541626	80640	808984
1.6005985736846924	87880	856768
1.700303077697754	99464	906000
1.800431251525879	111048	956680
1.9003102779388428	122632	1010256
2.000588893890381	134216	1063832
2.1006364822387695	150144	1115960
2.200572967529297	164624	1172432
2.300684928894043	182000	1198000
2.4008307456970215	196480	1198000
2.5007224082946777	216752	1198000
2.6007964611053467	234128	1198000
2.7002763748168945	254400	1198000
2.8005483150482178	274672	1198000
2.9008216857910156	300736	1198000
3.0006401538848877	323904	1198000
3.1005873680114746	349968	1198000
3.2003989219665527	376032	1198000
3.3005549907684326	402096	1198000
3.4005672931671143	431056	1198000
3.5007236003875732	457120	1198000
3.600539207458496	491872	1198000
3.7005982398986816	523728	1198000
3.8004870414733887	555584	1198000
3.901071786880493	590336	1198000
4.000672817230225	625088	1198000
4.10136866569519	662736	1198000
4.2006494998931885	697488	1198000
4.30106782913208	738032	1198000
4.401322603225708	775680	1198000
4.500995397567749	819120	1198000
4.600579023361206	862560	1198000
4.700680255889893	906000	1198000
4.8005688190460205	949440	1198000
4.900377988815308	989984	1198000
5.000490188598633	1036320	1198000
5.100457429885864	1082656	1198000
5.200760841369629	1137680	1198000
5.301075458526611	1189808	1198000
5.400738716125488	1198000	1198000
5.5005974769592285	1198000	1198000
5.600963592529297	1198000	1198000
5.700910329818726	1198000	1198000
5.8004961013793945	1198000	1198000
5.900878429412842	1198000	1198000
6.000533819198608	1198000	1198000
6.1012561321258545	1198000	1198000
6.200816631317139	1198000	1198000
6.300721645355225	1198000	1198000
6.400783538818359	1198000	1198000
6.500847101211548	1198000	1198000
