2.86102294921875e-06	0	0
0.10054230690002441	14032	3896
0.2006218433380127	42992	3896
0.30043840408325195	100912	12584
0.40045857429504395	160280	29960
0.5007340908050537	174760	34304
0.6003875732421875	254400	35752
0.7007629871368408	402096	47336
0.800804853439331	416576	50232
0.9005756378173828	541104	56024
1.0009348392486572	581648	61816
1.1005773544311523	625088	64712
1.2006945610046387	668528	71952
1.3003485202789307	713416	77744
1.4009020328521729	758304	84984
1.5005252361297607	804640	92224
1.6005034446716309	852424	100912
1.7005610466003418	900208	106704
1.8007385730743408	950888	116840
1.900589942932129	1004464	125528
2.000685691833496	1059488	135664
2.1007635593414307	1113064	145800
2.2006263732910156	1166640	160280
2.300352096557617	1198000	177656
2.400496006011963	1198000	192136
2.5005152225494385	1198000	209512
2.6005537509918213	1198000	226888
2.7005832195281982	1198000	247160
2.800612211227417	1198000	270328
2.9005792140960693	1198000	290600
3.000821352005005	1198000	313768
3.1004834175109863	1198000	336936
3.200759172439575	1198000	363000
3.300522565841675	1198000	391960
3.4006853103637695	1198000	420920
3.5005486011505127	1198000	449880
3.6005747318267822	1198000	478840
3.700852870941162	1198000	510696
3.800356388092041	1198000	542552
3.9004952907562256	1198000	577304
4.0004565715789795	1198000	612056
4.100690126419067	1198000	646808
4.201276779174805	1198000	681560
4.3006532192230225	1198000	725000
4.4012086391448975	1198000	768440
4.500386714935303	1198000	808984
4.600436687469482	1198000	849528
4.7003397941589355	1198000	892968
4.80082893371582	1198000	936408
4.9008917808532715	1198000	982744
5.001051187515259	1198000	1029080
5.100728511810303	1198000	1075416
5.201016426086426	1198000	1124648
5.300611972808838	1198000	1173880
5.400700569152832	1198000	1198000
5.501096248626709	1198000	1198000
5.600573539733887	1198000	1198000
5.70105242729187	1198000	1198000
5.800692319869995	1198000	1198000
5.900524616241455	1198000	1198000
6.0005202293396	1198000	1198000
6.100764513015747	1198000	1198000
6.200666904449463	1198000	1198000
6.300649881362915	1198000	1198000
6.400485038757324	1198000	1198000
6.5005271434783936	1198000	1198000
