1.430511474609375e-06	0	0
0.10048246383666992	81192	5344
0.2010655403137207	185448	41544
0.3005037307739258	233232	84984
0.400439977645874	285360	126976
0.5003030300140381	338936	167520
0.6005089282989502	399752	189240
0.7006204128265381	476496	215304
0.8004696369171143	541656	245712
0.9004302024841309	583648	279016
1.000295639038086	660392	310872
1.1005487442016602	709624	338384
1.2005648612976074	782024	377480
1.3004577159881592	844288	407888
1.4004344940185547	909448	436848
1.5002803802490234	968816	470152
1.6003727912902832	1032528	497664
1.7003345489501953	1107824	515040
1.8004298210144043	1178776	536760
1.9004175662994385	1198000	571512
2.000349283218384	1198000	636672
2.1005587577819824	1198000	732240
2.200518846511841	1198000	823464
2.3006765842437744	1198000	917584
2.400862693786621	1198000	1008808
2.5006096363067627	1198000	1104376
2.6006898880004883	1198000	1195600
2.7005045413970947	1198000	1198000
2.800478458404541	1198000	1198000
2.9009413719177246	1198000	1198000
3.0008349418640137	1198000	1198000
3.1009411811828613	1198000	1198000
3.2011077404022217	1198000	1198000
3.301100730895996	1198000	1198000
3.4010391235351562	1198000	1198000
3.5005996227264404	1198000	1198000
3.6006174087524414	1198000	1198000
3.700418710708618	1198000	1198000
3.8007290363311768	1198000	1198000
